assessment_id,enrollment_id,assessment_type,assessment_score,assessment_date
8940,5478,Post,75,2024-10-16
8941,5479,Pre,60,2025-04-12
8942,5480,Pre,61,2025-09-20
8943,5480,Post,74,2025-10-16
8944,5481,Pre,48,2024-03-23
8945,5482,Pre,68,2024-07-10
8946,5482,Post,68,2024-08-03
8947,5483,Pre,64,2024-11-15
8948,5483,Post,80,2024-12-13
8949,5484,Pre,77,2026-04-14
8950,5484,Post,80,2026-05-11
8951,5485,Pre,85,2025-01-18
8952,5485,Post,100,2025-02-08
8953,5486,Pre,38,2026-07-13
8954,5486,Post,57,2026-07-24
8955,5487,Pre,56,2025-09-18
8956,5488,Pre,36,2024-12-20
8957,5488,Post,52,2025-01-13
8958,5489,Pre,67,2025-02-28
8959,5489,Post,72,2025-03-08
8960,5490,Pre,70,2024-01-12
8961,5491,Pre,56,2024-03-15
8962,5491,Post,60,2024-03-27
8963,5492,Pre,73,2025-01-02
8964,5492,Post,90,2025-01-12
8965,5493,Pre,49,2025-08-19
8966,5493,Post,45,2025-08-24
8967,5494,Pre,62,2026-04-24
8968,5494,Post,76,2026-05-02
8969,5495,Pre,52,2024-03-09
8970,5495,Post,65,2024-03-17
8971,5496,Pre,61,2025-11-06
8972,5496,Post,76,2025-11-13
8973,5497,Pre,53,2026-08-04
8974,5498,Pre,56,2025-05-24
8975,5498,Post,62,2025-06-01
8976,5499,Pre,51,2026-05-31
8977,5500,Pre,59,2026-02-13
8978,5500,Post,87,2026-03-11
8979,5501,Pre,45,2024-12-09
8980,5502,Pre,43,2024-08-31
8981,5502,Post,55,2024-09-12
8982,5503,Pre,68,2024-05-17
8983,5503,Post,85,2024-06-15
8984,5504,Pre,56,2026-03-16
8985,5506,Pre,69,2026-04-25
8986,5506,Post,83,2026-05-03
8987,5507,Pre,67,2024-04-24
8988,5507,Post,67,2024-05-03
8989,5508,Pre,51,2026-03-22
8990,5509,Pre,76,2026-01-12
8991,5509,Post,82,2026-01-24
8992,5510,Pre,59,2024-11-10
8993,5510,Post,63,2024-12-05
8994,5511,Pre,41,2024-11-23
8995,5512,Pre,55,2024-03-13
8996,5513,Pre,55,2025-08-18
8997,5513,Post,68,2025-09-18
8998,5514,Pre,67,2026-04-16
8999,5514,Post,79,2026-04-22
9000,5515,Pre,51,2024-07-29
9001,5515,Post,62,2024-08-06
9002,5516,Pre,72,2025-07-01
9003,5516,Post,85,2025-07-12
9004,5517,Pre,81,2026-04-16
9005,5517,Post,100,2026-05-17
9006,5518,Pre,59,2025-08-18
9007,5519,Pre,56,2024-01-28
9008,5519,Post,72,2024-02-19
9009,5520,Pre,45,2024-01-20
9010,5520,Post,59,2024-02-06
9011,5521,Pre,65,2025-01-16
9012,5521,Post,84,2025-02-09
9013,5522,Pre,47,2024-05-12
9014,5522,Post,63,2024-05-18
9015,5523,Pre,62,2024-09-15
9016,5523,Post,80,2024-09-25
9017,5524,Pre,52,2025-06-14
9018,5524,Post,73,2025-07-05
9019,5525,Pre,76,2025-07-17
9020,5525,Post,88,2025-08-04
9021,5526,Pre,47,2024-07-15
9022,5526,Post,61,2024-07-23
9023,5527,Pre,50,2025-08-10
9024,5527,Post,56,2025-08-13
9025,5528,Pre,66,2024-01-22
9026,5528,Post,72,2024-02-17
9027,5529,Pre,78,2024-09-18
9028,5529,Post,89,2024-09-30
9029,5530,Pre,58,2024-04-16
9030,5530,Post,71,2024-05-03
9031,5531,Pre,37,2026-04-04
9032,5531,Post,35,2026-04-18
9033,5532,Pre,60,2025-10-06
9034,5532,Post,76,2025-10-20
9035,5533,Pre,79,2025-01-10
9036,5533,Post,86,2025-02-09
9037,5534,Pre,72,2024-05-16
9038,5534,Post,83,2024-06-04
9039,5535,Pre,50,2024-05-30
9040,5535,Post,58,2024-06-05
9041,5536,Pre,45,2024-12-31
9042,5536,Post,55,2025-01-29
9043,5537,Pre,64,2024-03-28
9044,5537,Post,73,2024-05-02
9045,5538,Pre,59,2025-06-19
9046,5540,Pre,40,2025-07-21
9047,5541,Pre,59,2025-03-09
9048,5541,Post,77,2025-03-28
9049,5542,Pre,42,2024-03-06
9050,5542,Post,52,2024-03-25
9051,5543,Pre,44,2024-05-11
9052,5545,Pre,39,2025-10-20
9053,5545,Post,35,2025-10-30
9054,5546,Pre,78,2025-05-02
9055,5546,Post,90,2025-05-15
9056,5547,Pre,67,2024-09-15
9057,5547,Post,79,2024-10-18
9058,5548,Pre,62,2025-06-06
9059,5549,Pre,44,2026-03-20
9060,5549,Post,62,2026-04-17
9061,5550,Pre,79,2025-07-05
9062,5550,Post,84,2025-07-31
9063,5551,Pre,44,2025-08-15
9064,5551,Post,59,2025-09-12
9065,5552,Pre,73,2024-02-11
9066,5552,Post,82,2024-03-08
9067,5553,Pre,64,2026-06-16
9068,5553,Post,65,2026-07-06
9069,5554,Pre,42,2024-07-16
9070,5555,Pre,43,2025-07-06
9071,5555,Post,49,2025-07-21
9072,5556,Pre,82,2024-05-23
9073,5556,Post,85,2024-06-05
9074,5558,Pre,63,2024-03-24
9075,5558,Post,74,2024-04-15
9076,5559,Pre,43,2025-02-24
9077,5559,Post,64,2025-03-12
9078,5560,Pre,43,2025-04-12
9079,5560,Post,54,2025-04-17
9080,5561,Pre,59,2025-10-12
9081,5561,Post,64,2025-10-27
9082,5562,Pre,65,2025-11-03
9083,5562,Post,71,2025-11-09
9084,5563,Pre,73,2025-01-02
9085,5563,Post,78,2025-01-15
9086,5564,Pre,55,2024-08-12
9087,5564,Post,66,2024-08-27
9088,5565,Pre,45,2026-05-19
9089,5565,Post,49,2026-06-14
9090,5566,Pre,41,2025-12-26
9091,5566,Post,42,2026-01-10
9092,5569,Pre,79,2026-07-08
9093,5570,Pre,78,2024-04-18
9094,5571,Pre,46,2025-04-11
9095,5572,Pre,48,2026-08-05
9096,5572,Post,67,2026-09-04
9097,5573,Pre,59,2025-05-21
9098,5574,Pre,53,2026-03-12
9099,5574,Post,65,2026-03-27
9100,5575,Pre,73,2025-01-10
9101,5575,Post,94,2025-02-02
9102,5576,Pre,67,2024-10-13
9103,5576,Post,84,2024-10-19
9104,5577,Pre,55,2024-11-14
9105,5577,Post,67,2024-12-03
9106,5578,Pre,48,2025-03-04
9107,5578,Post,71,2025-03-20
9108,5579,Pre,49,2024-05-09
9109,5580,Pre,53,2025-05-24
9110,5580,Post,67,2025-06-08
9111,5581,Pre,53,2025-04-26
9112,5581,Post,60,2025-05-24
9113,5582,Pre,57,2025-05-29
9114,5582,Post,60,2025-06-25
9115,5583,Pre,64,2024-06-09
9116,5583,Post,80,2024-07-10
9117,5584,Pre,54,2025-11-06
9118,5584,Post,75,2025-12-07
9119,5585,Pre,55,2024-09-07
9120,5585,Post,66,2024-09-25
9121,5586,Pre,63,2025-06-26
9122,5586,Post,69,2025-07-19
9123,5587,Pre,45,2026-07-02
9124,5587,Post,57,2026-07-31
9125,5588,Pre,64,2026-02-11
9126,5588,Post,68,2026-03-13
9127,5589,Pre,43,2024-08-21
9128,5589,Post,58,2024-08-30
9129,5590,Pre,73,2025-10-01
9130,5590,Post,88,2025-10-29
9131,5591,Pre,47,2025-08-10
9132,5591,Post,56,2025-08-24
9133,5592,Pre,70,2024-10-17
9134,5592,Post,67,2024-10-30
9135,5594,Pre,62,2024-04-05
9136,5594,Post,75,2024-05-11
9137,5595,Pre,60,2024-09-10
9138,5595,Post,70,2024-09-24
9139,5597,Pre,40,2024-05-07
9140,5597,Post,40,2024-05-22
9141,5598,Pre,70,2026-04-16
9142,5598,Post,90,2026-04-24
9143,5599,Pre,50,2026-07-14
9144,5600,Pre,50,2026-05-13
9145,5600,Post,66,2026-06-02
9146,5601,Pre,54,2024-10-30
9147,5601,Post,69,2024-11-30
9148,5602,Pre,59,2024-12-04
9149,5602,Post,58,2024-12-16
9150,5603,Pre,33,2025-10-26
9151,5603,Post,42,2025-11-11
9152,5604,Pre,52,2024-12-10
9153,5604,Post,69,2025-01-07
9154,5606,Pre,43,2024-01-29
9155,5606,Post,52,2024-02-18
9156,5607,Pre,65,2025-02-15
9157,5607,Post,76,2025-02-27
9158,5608,Pre,66,2025-01-04
9159,5609,Pre,52,2025-11-22
9160,5609,Post,74,2025-12-05
9161,5612,Pre,84,2025-07-27
9162,5612,Post,86,2025-08-07
9163,5613,Pre,49,2024-05-02
9164,5613,Post,66,2024-05-23
9165,5614,Pre,72,2024-11-16
9166,5614,Post,72,2024-12-07
9167,5615,Pre,75,2024-11-14
9168,5615,Post,78,2024-11-23
9169,5616,Pre,66,2024-03-28
9170,5616,Post,69,2024-04-13
9171,5618,Pre,52,2024-06-06
9172,5618,Post,67,2024-06-15
9173,5619,Pre,48,2025-01-12
9174,5619,Post,56,2025-01-20
9175,5620,Pre,53,2025-08-17
9176,5621,Pre,63,2024-02-02
9177,5621,Post,75,2024-02-13
9178,5622,Pre,68,2025-07-22
9179,5622,Post,79,2025-08-06
9180,5623,Pre,56,2024-02-27
9181,5623,Post,60,2024-03-26
9182,5624,Pre,53,2024-12-07
9183,5625,Pre,52,2024-01-31
9184,5625,Post,51,2024-02-29
9185,5626,Pre,80,2026-06-12
9186,5626,Post,80,2026-07-08
9187,5628,Pre,62,2026-04-07
9188,5628,Post,69,2026-04-22
9189,5629,Pre,64,2024-10-28
9190,5630,Pre,62,2025-12-21
9191,5630,Post,73,2026-01-17
9192,5631,Pre,49,2024-10-19
9193,5632,Pre,39,2024-09-27
9194,5633,Pre,36,2025-03-13
9195,5633,Post,53,2025-03-20
9196,5634,Pre,69,2025-01-30
9197,5634,Post,82,2025-02-19
9198,5635,Pre,88,2024-10-31
9199,5635,Post,100,2024-11-10
9200,5636,Pre,79,2025-04-13
9201,5636,Post,92,2025-04-30
9202,5637,Pre,55,2025-04-18
9203,5637,Post,68,2025-05-21
9204,5638,Pre,74,2025-07-29
9205,5638,Post,82,2025-08-25
9206,5639,Pre,43,2026-04-03
9207,5639,Post,59,2026-04-27
9208,5640,Pre,54,2024-01-23
9209,5641,Pre,54,2024-06-09
9210,5642,Pre,67,2024-12-28
9211,5643,Pre,50,2024-04-04
9212,5644,Pre,62,2025-09-21
9213,5645,Pre,58,2026-05-12
9214,5645,Post,77,2026-05-27
9215,5646,Pre,59,2025-07-31
9216,5646,Post,72,2025-08-10
9217,5647,Pre,62,2026-07-03
9218,5648,Pre,70,2024-07-25
9219,5648,Post,85,2024-08-10
9220,5649,Pre,42,2024-05-14
9221,5649,Post,66,2024-06-11
9222,5650,Pre,31,2025-11-27
9223,5651,Pre,49,2024-09-09
9224,5651,Post,69,2024-10-02
9225,5653,Pre,64,2025-07-24
9226,5653,Post,75,2025-08-03
9227,5654,Pre,59,2025-03-13
9228,5654,Post,71,2025-03-30
9229,5655,Pre,63,2025-08-06
9230,5655,Post,65,2025-08-16
9231,5656,Pre,68,2024-11-09
9232,5656,Post,70,2024-12-04
9233,5657,Pre,63,2025-09-30
9234,5657,Post,66,2025-10-20
9235,5658,Pre,54,2024-04-28
9236,5658,Post,67,2024-05-25
9237,5659,Pre,63,2025-05-19
9238,5659,Post,80,2025-06-02
9239,5660,Pre,73,2025-11-05
9240,5661,Pre,66,2025-06-25
9241,5661,Post,65,2025-07-05
9242,5662,Pre,61,2026-07-12
9243,5662,Post,75,2026-07-24
9244,5663,Pre,52,2025-02-07
9245,5664,Pre,67,2025-01-31
9246,5664,Post,70,2025-02-23
9247,5665,Pre,57,2025-12-28
9248,5665,Post,61,2026-01-25
9249,5667,Pre,68,2025-01-10
9250,5667,Post,80,2025-01-22
9251,5668,Pre,69,2025-05-31
9252,5668,Post,85,2025-06-07
9253,5670,Pre,59,2024-05-14
9254,5670,Post,64,2024-06-04
9255,5671,Pre,55,2026-03-04
9256,5671,Post,75,2026-03-31
9257,5672,Pre,62,2024-12-31
9258,5672,Post,72,2025-01-23
9259,5674,Pre,51,2025-05-08
9260,5675,Pre,58,2024-08-03
9261,5675,Post,67,2024-08-19
9262,5676,Pre,62,2024-08-22
9263,5677,Pre,69,2026-01-18
9264,5678,Pre,67,2024-08-09
9265,5678,Post,70,2024-09-07
9266,5679,Pre,86,2024-03-22
9267,5680,Pre,85,2024-01-13
9268,5680,Post,88,2024-01-23
9269,5681,Pre,77,2024-06-18
9270,5681,Post,77,2024-06-29
9271,5683,Pre,62,2026-06-17
9272,5683,Post,70,2026-07-17
9273,5684,Pre,64,2026-08-06
9274,5685,Pre,55,2024-03-10
9275,5685,Post,68,2024-03-23
9276,5686,Pre,69,2024-01-27
9277,5686,Post,84,2024-02-02
9278,5687,Pre,66,2024-07-18
9279,5687,Post,63,2024-08-04
9280,5688,Pre,58,2026-04-09
9281,5688,Post,72,2026-04-26
9282,5689,Pre,54,2024-08-02
9283,5690,Pre,58,2026-04-29
9284,5691,Pre,76,2025-09-18
9285,5691,Post,84,2025-09-27
9286,5694,Pre,36,2025-04-09
9287,5694,Post,55,2025-04-26
9288,5695,Pre,48,2026-07-05
9289,5695,Post,60,2026-07-26
9290,5696,Pre,43,2026-01-03
9291,5696,Post,53,2026-01-26
9292,5697,Pre,38,2024-06-25
9293,5697,Post,48,2024-07-19
9294,5698,Pre,69,2026-06-11
9295,5698,Post,83,2026-07-09
9296,5700,Pre,72,2024-09-08
9297,5700,Post,82,2024-10-05
9298,5701,Pre,51,2025-02-27
9299,5702,Pre,70,2024-03-18
9300,5703,Pre,70,2026-03-09
9301,5704,Pre,58,2024-12-25
9302,5704,Post,74,2025-01-10
9303,5705,Pre,66,2024-01-31
9304,5705,Post,78,2024-02-12
9305,5706,Pre,56,2025-07-18
9306,5706,Post,72,2025-07-26
9307,5707,Pre,64,2024-01-04
9308,5708,Pre,69,2025-04-21
9309,5708,Post,79,2025-04-28
9310,5709,Pre,52,2024-10-13
9311,5709,Post,65,2024-10-26
9312,5710,Pre,72,2025-03-30
9313,5710,Post,85,2025-04-22
9314,5711,Pre,68,2024-12-23
9315,5711,Post,81,2025-01-21
9316,5712,Pre,35,2025-11-30
9317,5712,Post,49,2025-12-05
9318,5713,Pre,65,2026-02-10
9319,5713,Post,74,2026-02-27
9320,5715,Pre,78,2025-02-04
9321,5715,Post,80,2025-02-15
9322,5716,Pre,56,2025-04-01
9323,5716,Post,76,2025-04-19
9324,5717,Pre,60,2025-07-07
9325,5718,Pre,72,2024-05-17
9326,5718,Post,82,2024-06-19
9327,5719,Pre,49,2025-10-28
9328,5719,Post,55,2025-11-23
9329,5720,Pre,71,2024-02-17
9330,5720,Post,79,2024-03-15
9331,5721,Pre,42,2024-05-29
9332,5721,Post,46,2024-06-12
9333,5722,Pre,60,2026-08-09
9334,5722,Post,73,2026-08-21
9335,5723,Pre,79,2024-10-20
9336,5723,Post,79,2024-11-18
9337,5724,Pre,45,2026-01-02
9338,5725,Pre,70,2024-02-04
9339,5725,Post,83,2024-03-01
9340,5726,Pre,52,2025-12-12
9341,5726,Post,70,2026-01-03
9342,5727,Pre,71,2025-12-14
9343,5728,Pre,61,2024-11-18
9344,5728,Post,68,2024-12-13
9345,5729,Pre,38,2024-03-29
9346,5729,Post,43,2024-04-20
9347,5730,Pre,56,2025-04-13
9348,5730,Post,60,2025-04-28
9349,5731,Pre,41,2025-05-31
9350,5731,Post,54,2025-06-09
9351,5732,Pre,72,2025-07-04
9352,5732,Post,84,2025-07-18
9353,5733,Pre,63,2024-02-23
9354,5733,Post,77,2024-03-04
9355,5734,Pre,61,2026-06-18
9356,5735,Pre,88,2024-12-30
9357,5735,Post,97,2025-01-24
9358,5736,Pre,52,2026-08-06
9359,5737,Pre,42,2025-03-25
9360,5737,Post,49,2025-04-05
9361,5738,Pre,50,2024-02-10
9362,5738,Post,71,2024-03-05
9363,5739,Pre,74,2024-03-10
9364,5741,Pre,44,2026-07-10
9365,5741,Post,53,2026-07-31
9366,5743,Pre,64,2024-08-13
9367,5743,Post,74,2024-09-07
9368,5745,Pre,58,2024-05-24
9369,5745,Post,68,2024-06-12
9370,5746,Pre,51,2024-06-07
9371,5747,Pre,66,2026-03-10
9372,5747,Post,81,2026-04-06
9373,5748,Pre,55,2024-12-23
9374,5749,Pre,58,2024-05-25
9375,5749,Post,72,2024-06-05
9376,5750,Pre,73,2025-01-24
9377,5750,Post,81,2025-02-19
9378,5751,Pre,75,2026-05-24
9379,5751,Post,78,2026-06-09
9380,5752,Pre,64,2025-07-04
9381,5752,Post,79,2025-07-28
9382,5753,Pre,63,2024-07-29
9383,5753,Post,73,2024-08-14
9384,5754,Pre,25,2024-09-08
9385,5755,Pre,56,2024-07-12
9386,5755,Post,58,2024-08-04
9387,5756,Pre,58,2025-07-02
9388,5756,Post,73,2025-07-27
9389,5757,Pre,25,2025-03-30
9390,5758,Pre,52,2024-01-29
9391,5759,Pre,67,2024-02-15
9392,5759,Post,78,2024-03-02
9393,5760,Pre,50,2026-05-01
9394,5760,Post,59,2026-05-12
9395,5762,Pre,54,2025-08-28
9396,5762,Post,73,2025-09-23
9397,5764,Pre,64,2025-03-24
9398,5764,Post,75,2025-04-21
9399,5765,Pre,57,2026-07-13
9400,5765,Post,66,2026-08-05
9401,5766,Pre,65,2025-03-23
9402,5766,Post,65,2025-03-31
9403,5767,Pre,83,2025-05-04
9404,5767,Post,87,2025-06-04
9405,5768,Pre,60,2026-01-26
9406,5768,Post,81,2026-02-11
9407,5769,Pre,69,2025-03-15
9408,5769,Post,79,2025-03-23
9409,5770,Pre,51,2026-01-11
9410,5770,Post,50,2026-01-20
9411,5771,Pre,57,2025-06-02
9412,5771,Post,61,2025-06-21
9413,5772,Pre,53,2024-04-21
9414,5773,Pre,52,2025-04-26
9415,5773,Post,48,2025-05-06
9416,5774,Pre,77,2025-08-08
9417,5774,Post,96,2025-09-03
9418,5775,Pre,34,2025-12-31
9419,5775,Post,44,2026-01-24
9420,5776,Pre,68,2026-07-07
9421,5777,Pre,62,2024-11-17
9422,5777,Post,85,2024-11-23
9423,5778,Pre,70,2026-04-21
9424,5778,Post,81,2026-04-30
9425,5779,Pre,69,2024-10-23
9426,5779,Post,72,2024-11-14
9427,5780,Pre,67,2024-12-25
9428,5780,Post,63,2025-01-21
9429,5781,Pre,66,2026-04-29
9430,5782,Pre,54,2025-04-20
9431,5782,Post,73,2025-05-12
9432,5783,Pre,66,2024-11-19
9433,5783,Post,80,2024-12-13
9434,5785,Pre,61,2026-01-26
9435,5785,Post,64,2026-02-15
9436,5787,Pre,65,2026-02-08
9437,5788,Pre,66,2025-04-30
9438,5788,Post,74,2025-05-16
9439,5790,Pre,47,2024-05-08
9440,5790,Post,49,2024-06-01
9441,5791,Pre,88,2026-05-20
9442,5791,Post,89,2026-06-09
9443,5792,Pre,56,2026-06-20
9444,5792,Post,66,2026-06-30
9445,5793,Pre,63,2024-03-04
9446,5793,Post,71,2024-03-27
9447,5794,Pre,63,2025-06-25
9448,5794,Post,76,2025-07-17
9449,5795,Pre,67,2024-05-27
9450,5795,Post,75,2024-06-09
9451,5796,Pre,76,2024-06-19
9452,5796,Post,97,2024-06-26
9453,5797,Pre,63,2025-01-05
9454,5797,Post,74,2025-01-24
9455,5798,Pre,57,2025-09-01
9456,5799,Pre,63,2024-08-25
9457,5799,Post,80,2024-09-15
9458,5800,Pre,68,2024-02-05
9459,5800,Post,79,2024-03-07
9460,5801,Pre,46,2025-02-28
9461,5802,Pre,79,2024-02-08
9462,5802,Post,91,2024-03-12
9463,5803,Pre,58,2024-09-10
9464,5803,Post,86,2024-09-22
9465,5804,Pre,58,2025-08-03
9466,5805,Pre,69,2024-01-21
9467,5806,Pre,57,2026-03-31
9468,5807,Pre,55,2025-02-14
9469,5807,Post,68,2025-03-08
9470,5808,Pre,60,2025-06-19
9471,5808,Post,69,2025-07-05
9472,5809,Pre,59,2024-12-30
9473,5809,Post,73,2025-01-17
9474,5810,Pre,56,2024-10-10
9475,5810,Post,65,2024-11-05
9476,5811,Pre,58,2024-12-20
9477,5811,Post,66,2025-01-07
9478,5813,Pre,56,2025-10-27
9479,5813,Post,62,2025-11-21
9480,5814,Pre,58,2024-09-04
9481,5814,Post,62,2024-09-26
9482,5815,Pre,72,2025-09-24
9483,5815,Post,93,2025-10-05
9484,5816,Pre,72,2026-04-07
9485,5817,Pre,88,2024-12-29
9486,5817,Post,100,2025-01-27
9487,5818,Pre,57,2024-09-13
9488,5818,Post,61,2024-10-07
9489,5820,Pre,55,2025-12-10
9490,5820,Post,60,2025-12-31
9491,5821,Pre,78,2024-04-23
9492,5822,Pre,77,2024-05-12
9493,5822,Post,86,2024-05-31
9494,5823,Pre,51,2025-10-11
9495,5823,Post,67,2025-11-07
9496,5824,Pre,49,2024-07-19
9497,5824,Post,65,2024-08-21
9498,5825,Pre,61,2024-05-20
9499,5825,Post,67,2024-06-05
9500,5826,Pre,51,2025-08-27
9501,5826,Post,70,2025-09-19
9502,5827,Pre,64,2026-05-08
9503,5827,Post,74,2026-05-12
9504,5828,Pre,74,2024-01-05
9505,5828,Post,91,2024-01-27
9506,5829,Pre,44,2026-02-16
9507,5829,Post,59,2026-03-21
9508,5830,Pre,46,2026-01-07
9509,5831,Pre,79,2024-01-10
9510,5831,Post,93,2024-02-10
9511,5832,Pre,53,2026-07-26
9512,5832,Post,72,2026-08-25
9513,5833,Pre,52,2025-10-14
9514,5833,Post,70,2025-10-21
9515,5834,Pre,65,2024-12-26
9516,5835,Pre,73,2024-11-08
9517,5836,Pre,40,2025-12-06
9518,5836,Post,59,2025-12-12
9519,5837,Pre,69,2025-03-11
9520,5837,Post,79,2025-04-05
9521,5839,Pre,49,2024-06-08
9522,5839,Post,67,2024-07-07
9523,5840,Pre,66,2024-11-26
9524,5840,Post,80,2024-12-17
9525,5841,Pre,81,2024-01-15
9526,5841,Post,87,2024-02-06
9527,5842,Pre,61,2026-05-25
9528,5842,Post,66,2026-06-15
9529,5843,Pre,71,2025-11-19
9530,5843,Post,73,2025-11-29
9531,5844,Pre,54,2024-10-16
9532,5844,Post,71,2024-10-28
9533,5845,Pre,63,2024-02-20
9534,5845,Post,71,2024-03-04
9535,5846,Pre,59,2026-02-02
9536,5846,Post,71,2026-03-04
9537,5847,Pre,48,2024-07-07
9538,5847,Post,53,2024-07-31
9539,5848,Pre,62,2025-08-01
9540,5848,Post,65,2025-08-17
9541,5849,Pre,52,2024-10-03
9542,5849,Post,70,2024-11-03
9543,5850,Pre,80,2026-07-18
9544,5850,Post,88,2026-08-11
9545,5851,Pre,37,2025-07-24
9546,5851,Post,50,2025-08-24
9547,5853,Pre,51,2025-05-15
9548,5853,Post,65,2025-06-11
9549,5854,Pre,62,2024-12-29
9550,5854,Post,66,2025-01-16
9551,5855,Pre,62,2024-05-10
9552,5855,Post,86,2024-06-02
9553,5856,Pre,65,2024-11-24
9554,5856,Post,90,2024-12-04
9555,5857,Pre,40,2024-04-09
9556,5857,Post,59,2024-04-25
9557,5858,Pre,37,2024-12-13
9558,5859,Pre,62,2026-03-28
9559,5860,Pre,69,2025-09-13
9560,5860,Post,73,2025-09-29
9561,5862,Pre,53,2025-10-19
9562,5862,Post,65,2025-11-04
9563,5863,Pre,57,2025-10-13
9564,5863,Post,75,2025-10-20
9565,5864,Pre,53,2025-09-25
9566,5865,Pre,78,2025-10-21
9567,5866,Pre,73,2024-10-21
9568,5867,Pre,47,2025-12-22
9569,5868,Pre,30,2024-05-14
9570,5868,Post,59,2024-06-10
9571,5869,Pre,59,2025-04-05
9572,5871,Pre,47,2025-08-03
9573,5871,Post,57,2025-08-19
9574,5872,Pre,41,2026-07-31
9575,5872,Post,52,2026-08-14
9576,5875,Pre,45,2025-12-24
9577,5875,Post,50,2026-01-18
9578,5876,Pre,55,2025-09-04
9579,5876,Post,63,2025-09-10
9580,5877,Pre,80,2024-09-14
9581,5877,Post,90,2024-09-27
9582,5878,Pre,56,2024-09-30
9583,5878,Post,73,2024-10-14
9584,5879,Pre,60,2026-03-07
9585,5879,Post,76,2026-04-07
9586,5880,Pre,66,2024-09-15
9587,5880,Post,77,2024-10-11
9588,5881,Pre,54,2025-12-25
9589,5881,Post,67,2025-12-29
9590,5882,Pre,76,2024-06-18
9591,5883,Pre,51,2026-01-05
9592,5883,Post,54,2026-01-20
9593,5884,Pre,53,2024-02-18
9594,5885,Pre,25,2026-07-31
9595,5885,Post,25,2026-08-19
9596,5886,Pre,51,2024-04-18
9597,5886,Post,60,2024-04-30
9598,5887,Pre,65,2025-01-16
9599,5887,Post,71,2025-01-19
9600,5888,Pre,65,2026-07-10
9601,5888,Post,79,2026-07-27
9602,5889,Pre,55,2024-05-23
9603,5889,Post,65,2024-06-20
9604,5890,Pre,77,2025-05-02
9605,5891,Pre,75,2025-02-16
9606,5891,Post,84,2025-03-06
9607,5892,Pre,63,2025-07-20
9608,5892,Post,73,2025-08-07
9609,5893,Pre,50,2024-10-23
9610,5893,Post,58,2024-11-11
9611,5894,Pre,78,2024-07-07
9612,5894,Post,100,2024-07-27
9613,5895,Pre,73,2026-02-17
9614,5895,Post,83,2026-03-10
9615,5896,Pre,54,2026-02-28
9616,5896,Post,58,2026-03-11
9617,5897,Pre,75,2024-07-24
9618,5897,Post,89,2024-08-11
9619,5899,Pre,39,2025-06-11
9620,5899,Post,62,2025-07-14
9621,5900,Pre,66,2025-05-26
9622,5900,Post,78,2025-06-21
9623,5901,Pre,61,2026-04-16
9624,5901,Post,72,2026-05-10
9625,5902,Pre,67,2025-02-25
9626,5902,Post,67,2025-03-27
9627,5903,Pre,71,2026-02-26
9628,5904,Pre,59,2025-04-03
9629,5905,Pre,46,2026-05-13
9630,5905,Post,55,2026-06-02
9631,5906,Pre,52,2024-05-23
9632,5906,Post,74,2024-06-16
9633,5907,Pre,29,2026-06-27
9634,5907,Post,48,2026-07-11
9635,5908,Pre,68,2024-12-27
9636,5908,Post,83,2025-01-20
9637,5909,Pre,81,2026-01-07
9638,5909,Post,85,2026-02-02
9639,5910,Pre,52,2025-02-10
9640,5910,Post,56,2025-02-25
9641,5911,Pre,48,2025-03-15
9642,5911,Post,66,2025-03-22
9643,5912,Pre,47,2025-04-28
9644,5912,Post,63,2025-05-05
9645,5913,Pre,62,2024-06-07
9646,5913,Post,79,2024-06-30
9647,5914,Pre,32,2025-09-26
9648,5915,Pre,50,2024-06-01
9649,5915,Post,59,2024-06-27
9650,5916,Pre,58,2024-06-19
9651,5916,Post,65,2024-07-05
9652,5917,Pre,54,2025-11-20
9653,5917,Post,71,2025-12-09
9654,5918,Pre,67,2024-05-16
9655,5918,Post,75,2024-05-21
9656,5919,Pre,55,2025-11-24
9657,5919,Post,61,2025-12-18
9658,5920,Pre,69,2025-09-09
9659,5920,Post,77,2025-10-01
9660,5921,Pre,63,2024-08-05
9661,5921,Post,68,2024-08-31
9662,5922,Pre,58,2025-02-16
9663,5922,Post,66,2025-03-14
9664,5923,Pre,64,2025-03-24
9665,5923,Post,82,2025-04-10
9666,5924,Pre,53,2025-02-05
9667,5924,Post,64,2025-02-19
9668,5926,Pre,67,2025-08-01
9669,5926,Post,79,2025-08-13
9670,5927,Pre,59,2024-06-11
9671,5928,Pre,53,2026-01-16
9672,5928,Post,73,2026-02-01
9673,5929,Pre,55,2024-12-08
9674,5930,Pre,40,2025-05-03
9675,5931,Pre,64,2026-02-07
9676,5932,Pre,52,2026-03-07
9677,5932,Post,63,2026-03-28
9678,5933,Pre,58,2025-05-14
9679,5933,Post,69,2025-05-30
9680,5935,Pre,70,2025-12-29
9681,5935,Post,91,2026-01-04
9682,5936,Pre,71,2025-04-23
9683,5936,Post,81,2025-05-23
9684,5937,Pre,68,2024-09-16
9685,5937,Post,70,2024-10-05
9686,5938,Pre,62,2024-02-17
9687,5938,Post,74,2024-03-02
9688,5939,Pre,73,2025-01-30
9689,5939,Post,80,2025-02-06
9690,5940,Pre,82,2025-02-09
9691,5940,Post,85,2025-02-28
